order_id,customer_id,customer_name,product_id,product_name,category,sub_category,order_date,delivery_date,order_quantity,unit_price,total_price,discount,payment_method,city,state,country,region,salesperson_id,salesperson_name,return_status,,
ORD3876,CUST3588,Alice Smith,PROD712,Monitorr,Furniture,Table,12-04-2023,21-04-2023,1,895.58,895.58,45.76,credit card,Los Angeles,AZ,USA,East,SP43,David,,ORD3876-Alice Smith-Monitorr-1,1
ORD7809,CUST9081,Emma Watson,PROD791,Laptop,Appliances,Microwave,15-05-2023,24-05-2023,8,1766.06,14128.48,21.14,Credit Card,Los Angeles,TX,USA,East,SP42,David,Not Returned,ORD7809-Emma Watson-Laptop-8,1
ORD5982,CUST2425,Michael Johnson,PROD383,KEYBOARD,Accessories,Mouse,20-01-2023,17-01-2023,3,1281.17,3843.51,42.85,Online Payment,Houston,NY,USA,East,SP79,Alice,Returned,ORD5982-Michael Johnson-KEYBOARD-3,1
ORD9998,CUST2931,Alice Smith,PROD894,tablet,Furniture,Table,10-03-2023,06-03-2023,6,1881.78,11290.68,32.47,Cash,Houston,CA,USA,Central,SP15,Alice,,ORD9998-Alice Smith-tablet-6,1
ORD3931,CUST4640,Emma Watson,PROD662,Phone,Appliances,Refrigerator,19-10-2023,01-11-2023,1,1373.45,1373.45,21.54,DEBIT card,Phoenix,TX,USA,North,SP46,Charlie,,ORD3931-Emma Watson-Phone-1,1
ORD9786,CUST1782,Michael Johnson,PROD602,Monitorr,Appliances,Refrigerator,06-07-2023,03-07-2023,10,1177.04,11770.4,25.85,Cash,Los Angeles,NY,USA,Central,SP89,Bob,Not Returned,ORD9786-Michael Johnson-Monitorr-10,1
ORD7522,CUST8032,Robert Brown,PROD359,Monitorr,Electronics,Laptop,25-03-2023,25-03-2023,4,1911.15,7644.6,-24.35,Credit Card,Chicago,CA,USA,North,SP80,Alice,Not Returned,ORD7522-Robert Brown-Monitorr-4,1
ORD4308,CUST8052,Michael Johnson,PROD591,KEYBOARD,Accessories,Mouse,22-07-2023,18-07-2023,4,1932.17,7728.68,,Online Payment,Chicago,IL,USA,East,SP69,Charlie,,ORD4308-Michael Johnson-KEYBOARD-4,1
ORD5937,CUST8414,Michael Johnson,PROD616,Laptop,Accessories,Keyboard,24-07-2023,27-07-2023,4,1875.65,7502.6,29.85,DEBIT card,Los Angeles,CA,USA,South,SP68,Bob,,ORD5937-Michael Johnson-Laptop-4,1
ORD5731,CUST6425,Michael Johnson,PROD226,HeadPhons,Appliances,Washing Machine,15-03-2023,20-03-2023,1,56.03,56.03,14.01,online payment,Chicago,TX,USA,North,SP32,Bob,Returned,ORD5731-Michael Johnson-HeadPhons-1,1
ORD9952,CUST8432,Robert Brown,PROD216,KEYBOARD,Electronics,Phone,11-08-2023,24-08-2023,3,1611.19,2438.77,28.46,Online Payment,Houston,CA,USA,Central,SP93,Bob,Returned,ORD9952-Robert Brown-KEYBOARD-3,1
ORD5775,CUST5976,Alice Smith,PROD290,HeadPhons,Appliances,Microwave,06-09-2023,08-09-2023,1,1377.27,1377.27,12.46,Credit Card,New York,AZ,USA,West,SP88,Charlie,Not Returned,ORD5775-Alice Smith-HeadPhons-1,1
ORD3977,CUST4365,Alice Smith,PROD671,HeadPhons,Furniture,Chair,23-04-2023,04-05-2023,7,1642.99,11500.93,42.03,online payment,Houston,IL,USA,East,SP55,Bob,Returned,ORD3977-Alice Smith-HeadPhons-7,1
ORD3248,CUST5338,Robert Brown,PROD261,HeadPhons,Appliances,Washing Machine,23-03-2023,02-04-2023,9,231.88,2086.92,46.98,Online Payment,Houston,TX,USA,Central,SP93,Charlie,Not Returned,ORD3248-Robert Brown-HeadPhons-9,1
ORD8511,CUST7121,Alice Smith,PROD512,Phone,Furniture,Chair,07-04-2023,21-04-2023,3,872.71,2618.13,,DEBIT card,Chicago,IL,USA,West,SP56,David,Returned,ORD8511-Alice Smith-Phone-3,1
ORD6770,,Michael Johnson,PROD705,Phone,Electronics,Tablet,03-04-2023,09-04-2023,3,478.55,1435.65,42.58,Cash,Houston,AZ,USA,North,SP29,Alice,Not Returned,ORD6770-Michael Johnson-Phone-3,1
ORD3704,CUST9284,Emma Watson,PROD975,HeadPhons,Electronics,Laptop,21-07-2023,04-08-2023,1,1546.87,1546.87,47.62,DEBIT card,New York,CA,USA,South,SP57,Bob,Returned,ORD3704-Emma Watson-HeadPhons-1,1
ORD9433,CUST8124,Robert Brown,PROD780,Laptop,Accessories,Headphones,21-03-2023,28-03-2023,6,1313.39,7880.34,10.54,Credit Card,Houston,NY,USA,Central,SP46,Charlie,Not Returned,ORD9433-Robert Brown-Laptop-6,1
ORD7995,CUST1045,Robert Brown,PROD703,Phone,Electronics,Tablet,25-07-2023,27-07-2023,4,818.82,3275.28,35.79,Cash,Phoenix,TX,USA,East,SP80,David,Not Returned,ORD7995-Robert Brown-Phone-4,1
ORD4116,CUST9112,Robert Brown,PROD301,KEYBOARD,Appliances,Microwave,27-01-2023,07-02-2023,9,465.33,4187.97,29.12,DEBIT card,Chicago,CA,USA,Central,SP68,Alice,,ORD4116-Robert Brown-KEYBOARD-9,1
ORD4811,CUST7763,Michael Johnson,PROD397,tablet,Furniture,Chair,14-01-2023,18-01-2023,5,260.77,1303.85,39.69,Credit Card,Houston,TX,USA,East,SP77,David,Not Returned,ORD4811-Michael Johnson-tablet-5,1
ORD9085,CUST1355,Robert Brown,PROD863,tablet,Accessories,Mouse,21-08-2023,26-08-2023,6,408.48,2450.88,40.82,DEBIT card,Phoenix,NY,USA,West,SP12,Alice,Not Returned,ORD9085-Robert Brown-tablet-6,1
ORD1601,CUST9939,Alice Smith,PROD477,Phone,Electronics,Laptop,01-11-2023,03-11-2023,3,1709.77,5129.31,-36.51,Cash,Houston,TX,USA,East,SP28,David,Returned,ORD1601-Alice Smith-Phone-3,1
ORD2659,,Emma Watson,PROD225,Laptop,Furniture,Chair,26-07-2023,31-07-2023,9,1501.7,13515.3,25.08,DEBIT card,New York,IL,USA,West,SP22,Bob,Not Returned,ORD2659-Emma Watson-Laptop-9,1
ORD5315,CUST2692,Michael Johnson,PROD562,HeadPhons,Appliances,Refrigerator,29-06-2023,02-07-2023,2,1615.15,3230.3,10.64,online payment,New York,AZ,USA,West,SP94,Emma,Returned,ORD5315-Michael Johnson-HeadPhons-2,1
ORD4145,CUST3814,Emma Watson,PROD336,KEYBOARD,Electronics,Tablet,17-10-2023,24-10-2023,4,589.3,2357.2,,DEBIT card,Houston,IL,USA,North,SP91,Alice,Returned,ORD4145-Emma Watson-KEYBOARD-4,1
ORD8939,CUST3718,Michael Johnson,PROD684,Phone,Appliances,Refrigerator,25-05-2023,06-06-2023,5,1537.02,7685.1,0.27,Cash,Houston,AZ,USA,South,SP64,Alice,,ORD8939-Michael Johnson-Phone-5,1
ORD3735,CUST2273,John Doe,PROD269,Monitorr,Furniture,Table,18-08-2023,16-08-2023,10,804.08,8040.8,-36.99,DEBIT card,Phoenix,CA,USA,South,SP46,Emma,Not Returned,ORD3735-John Doe-Monitorr-10,1
ORD1054,CUST5903,John Doe,PROD919,Laptop,Accessories,Keyboard,29-12-2022,12-01-2023,8,610.44,4883.52,7.95,Credit Card,Chicago,IL,USA,South,SP45,Emma,,ORD1054-John Doe-Laptop-8,1
ORD1744,CUST4902,John Doe,PROD230,tablet,Electronics,Tablet,03-11-2023,11-11-2023,9,678.34,6105.06,15.1,DEBIT card,New York,AZ,USA,East,SP14,Charlie,Not Returned,ORD1744-John Doe-tablet-9,1
ORD4340,CUST5579,Robert Brown,PROD240,Monitorr,Appliances,Washing Machine,26-09-2023,03-10-2023,6,1728.89,10373.34,3.21,credit card,Houston,NY,USA,North,SP17,Alice,Returned,ORD4340-Robert Brown-Monitorr-6,1
ORD1803,CUST1566,Alice Smith,PROD692,tablet,Furniture,Table,02-12-2023,02-12-2023,8,1770.65,17611.98,41.96,credit card,Houston,NY,USA,West,SP68,Emma,Not Returned,ORD1803-Alice Smith-tablet-8,1
ORD5511,CUST3840,Alice Smith,PROD326,HeadPhons,Furniture,Table,01-05-2023,02-05-2023,6,797.65,4785.9,29.25,Credit Card,Chicago,IL,USA,East,SP95,David,,ORD5511-Alice Smith-HeadPhons-6,1
ORD3304,CUST6709,John Doe,PROD184,tablet,Appliances,Microwave,20-05-2023,16-05-2023,3,1344.89,4034.67,23.05,credit card,Los Angeles,IL,USA,East,SP77,Charlie,Returned,ORD3304-John Doe-tablet-3,1
ORD6893,CUST5051,Emma Watson,PROD551,HeadPhons,Appliances,Microwave,05-07-2023,30-06-2023,4,701.21,2804.84,33.36,Credit Card,New York,CA,USA,West,SP16,David,Not Returned,ORD6893-Emma Watson-HeadPhons-4,1
ORD9094,CUST1107,Robert Brown,PROD760,Phone,Accessories,Keyboard,04-01-2023,05-01-2023,3,1411.14,4233.42,28.15,credit card,Chicago,IL,USA,West,SP86,Bob,Not Returned,ORD9094-Robert Brown-Phone-3,1
ORD7338,CUST5008,John Doe,PROD571,tablet,Accessories,Keyboard,15-02-2023,24-02-2023,7,71.94,503.58,32.41,Online Payment,Houston,NY,USA,North,SP49,Charlie,,ORD7338-John Doe-tablet-7,1
ORD5111,CUST1667,Michael Johnson,PROD622,HeadPhons,Electronics,Phone,22-12-2022,24-12-2022,7,1345.31,9417.17,34.64,online payment,Houston,TX,USA,East,SP47,Alice,Not Returned,ORD5111-Michael Johnson-HeadPhons-7,1
ORD4065,CUST7131,Michael Johnson,PROD541,Laptop,Accessories,Keyboard,12-12-2023,19-12-2023,2,1013.42,2026.84,46.73,online payment,Los Angeles,AZ,USA,North,SP69,Bob,Returned,ORD4065-Michael Johnson-Laptop-2,1
ORD1688,CUST6429,John Doe,PROD443,tablet,Furniture,Chair,17-06-2023,18-06-2023,1,1311.82,1311.82,41.64,Online Payment,Phoenix,AZ,USA,West,SP57,David,Returned,ORD1688-John Doe-tablet-1,1
ORD8935,CUST1972,Robert Brown,PROD108,HeadPhons,Furniture,Table,28-09-2023,07-10-2023,4,595.42,2381.68,,Credit Card,Phoenix,CA,USA,South,SP14,Bob,,ORD8935-Robert Brown-HeadPhons-4,1
ORD7430,CUST4706,Michael Johnson,PROD912,HeadPhons,Furniture,Sofa,03-04-2023,09-04-2023,9,1480.58,13325.22,19.68,Cash,Chicago,NY,USA,East,SP29,Alice,Returned,ORD7430-Michael Johnson-HeadPhons-9,1
ORD7114,CUST5647,Emma Watson,PROD350,Monitorr,Electronics,Phone,04-05-2023,14-05-2023,3,205.04,615.12,30.56,Online Payment,Los Angeles,NY,USA,East,SP34,Emma,Not Returned,ORD7114-Emma Watson-Monitorr-3,1
ORD5371,CUST1547,Emma Watson,PROD681,Phone,Appliances,Refrigerator,19-08-2023,15-08-2023,2,1811.19,3622.38,8.96,DEBIT card,Houston,TX,USA,West,SP37,David,Not Returned,ORD5371-Emma Watson-Phone-2,1
ORD9444,CUST7632,John Doe,PROD766,KEYBOARD,Accessories,Mouse,08-09-2023,19-09-2023,2,1474.01,2948.02,30.01,Cash,New York,TX,USA,East,SP17,David,Returned,ORD9444-John Doe-KEYBOARD-2,1
ORD3827,CUST5666,Robert Brown,PROD383,Laptop,Electronics,Laptop,21-09-2023,18-09-2023,9,1184.35,10659.15,3.99,Credit Card,Phoenix,TX,USA,Central,SP92,Alice,,ORD3827-Robert Brown-Laptop-9,1
ORD1339,CUST4410,Robert Brown,PROD802,KEYBOARD,Appliances,Microwave,11-06-2023,16-06-2023,7,268.14,1876.98,8.2,Cash,Los Angeles,IL,USA,Central,SP84,David,Returned,ORD1339-Robert Brown-KEYBOARD-7,1
ORD6055,CUST5023,Robert Brown,PROD838,Phone,Electronics,Tablet,08-03-2023,05-03-2023,3,1519.03,4557.09,,credit card,Los Angeles,IL,USA,South,SP13,David,,ORD6055-Robert Brown-Phone-3,1
ORD4388,CUST3657,Michael Johnson,PROD930,HeadPhons,Electronics,Phone,24-02-2023,08-03-2023,1,947.67,947.67,25.58,Cash,New York,IL,USA,Central,SP76,Emma,,ORD4388-Michael Johnson-HeadPhons-1,1
ORD6312,CUST5035,John Doe,PROD964,Monitorr,Electronics,Tablet,17-01-2023,12-01-2023,6,490.19,2941.14,16.91,DEBIT card,New York,NY,USA,Central,SP52,Charlie,Returned,ORD6312-John Doe-Monitorr-6,1
ORD1752,CUST3674,Emma Watson,PROD549,Laptop,Electronics,Phone,InvalidDate,InvalidDate,1,1427.91,1106.08,49.81,Online Payment,Houston,IL,USA,North,SP71,Alice,Not Returned,ORD1752-Emma Watson-Laptop-1,1
ORD3591,CUST3166,Alice Smith,PROD482,HeadPhons,Accessories,Mouse,17-06-2023,26-06-2023,3,1680.57,5041.71,-10.67,Cash,Chicago,CA,USA,North,SP59,Alice,Returned,ORD3591-Alice Smith-HeadPhons-3,1
ORD9904,,Emma Watson,PROD956,KEYBOARD,Electronics,Tablet,06-11-2023,16-11-2023,6,1658.13,9948.78,44.33,Cash,Houston,CA,USA,East,SP16,Charlie,,ORD9904-Emma Watson-KEYBOARD-6,1
ORD2022,CUST6682,Michael Johnson,PROD876,Laptop,Accessories,Headphones,18-11-2023,30-11-2023,6,1620.36,9722.16,4.26,Credit Card,Los Angeles,AZ,USA,East,SP41,Alice,Not Returned,ORD2022-Michael Johnson-Laptop-6,1
ORD7126,CUST9820,Emma Watson,PROD759,tablet,Appliances,Microwave,15-11-2023,17-11-2023,2,1547.38,3094.76,12.45,credit card,Phoenix,AZ,USA,Central,SP82,Bob,,ORD7126-Emma Watson-tablet-2,1
ORD7693,CUST4776,Michael Johnson,PROD763,KEYBOARD,Appliances,Refrigerator,10-05-2023,11-05-2023,4,653.07,2612.28,27.05,credit card,Los Angeles,AZ,USA,Central,SP60,Charlie,,ORD7693-Michael Johnson-KEYBOARD-4,1
ORD8179,CUST5414,John Doe,PROD156,KEYBOARD,Accessories,Keyboard,19-01-2023,27-01-2023,1,1268.3,1268.3,33.36,online payment,Houston,NY,USA,Central,SP79,Charlie,Returned,ORD8179-John Doe-KEYBOARD-1,1
ORD9824,CUST2482,Alice Smith,PROD423,tablet,Electronics,Tablet,24-11-2023,05-12-2023,10,195.76,1957.6,19.26,Credit Card,Chicago,IL,USA,South,SP74,Bob,Returned,ORD9824-Alice Smith-tablet-10,1
ORD6159,CUST1942,Robert Brown,PROD433,Laptop,Appliances,Washing Machine,08-04-2023,08-04-2023,10,1135.68,11356.8,47.81,Online Payment,New York,TX,USA,Central,SP45,Emma,Not Returned,ORD6159-Robert Brown-Laptop-10,1
ORD2936,CUST6461,Michael Johnson,PROD593,KEYBOARD,Furniture,Table,05-03-2023,13-03-2023,10,1392.27,13922.7,-45.26,Cash,Houston,IL,USA,Central,SP23,Emma,,ORD2936-Michael Johnson-KEYBOARD-10,1
ORD2809,CUST7435,John Doe,PROD809,Phone,Accessories,Keyboard,InvalidDate,InvalidDate,7,373.38,2613.66,6.72,Online Payment,New York,IL,USA,North,SP87,David,,ORD2809-John Doe-Phone-7,1
ORD9582,CUST3193,Alice Smith,PROD776,HeadPhons,Appliances,Washing Machine,01-01-2024,29-12-2023,3,674.64,2023.92,48.14,Credit Card,Chicago,IL,USA,West,SP66,Emma,Not Returned,ORD9582-Alice Smith-HeadPhons-3,1
ORD3841,CUST2931,John Doe,PROD606,Laptop,Electronics,Tablet,18-08-2023,22-08-2023,10,590.7,5907,2.98,Credit Card,Los Angeles,CA,USA,West,SP41,Charlie,Not Returned,ORD3841-John Doe-Laptop-10,1
ORD1711,CUST9133,Robert Brown,PROD842,Phone,Appliances,Washing Machine,20-03-2023,24-03-2023,5,1292.4,6462,5.72,credit card,Chicago,NY,USA,South,SP59,Emma,Returned,ORD1711-Robert Brown-Phone-5,1
ORD5978,CUST2232,Emma Watson,PROD594,tablet,Appliances,Washing Machine,03-09-2023,10-09-2023,3,484.63,1453.89,34.51,online payment,Los Angeles,CA,USA,West,SP43,Bob,Not Returned,ORD5978-Emma Watson-tablet-3,1
ORD6015,CUST6062,Alice Smith,PROD899,Laptop,Appliances,Washing Machine,27-12-2023,30-12-2023,7,1872.11,13104.77,17.69,DEBIT card,New York,AZ,USA,South,SP70,Charlie,,ORD6015-Alice Smith-Laptop-7,1
ORD5067,CUST5552,Emma Watson,PROD965,KEYBOARD,Furniture,Sofa,16-09-2023,22-09-2023,5,767.89,3839.45,0.97,DEBIT card,Chicago,NY,USA,East,SP63,Bob,,ORD5067-Emma Watson-KEYBOARD-5,1
ORD6301,CUST1243,Alice Smith,PROD676,Monitorr,Appliances,Microwave,15-11-2023,21-11-2023,10,1761.33,17613.3,39.4,Online Payment,Houston,NY,USA,North,SP72,Alice,,ORD6301-Alice Smith-Monitorr-10,1
ORD2989,CUST5394,John Doe,PROD180,HeadPhons,Electronics,Phone,25-11-2023,04-12-2023,8,735.27,5882.16,11.94,online payment,Houston,IL,USA,North,SP26,Bob,,ORD2989-John Doe-HeadPhons-8,1
ORD1367,CUST4328,Emma Watson,PROD569,Phone,Electronics,Tablet,30-11-2023,06-12-2023,8,1256.49,10051.92,15.24,credit card,Chicago,NY,USA,Central,SP28,Alice,,ORD1367-Emma Watson-Phone-8,1
ORD8944,CUST6601,Alice Smith,PROD407,Laptop,Appliances,Washing Machine,29-08-2023,31-08-2023,1,210.56,210.56,20.07,credit card,New York,CA,USA,East,SP88,Charlie,,ORD8944-Alice Smith-Laptop-1,1
ORD4267,CUST2602,Emma Watson,PROD308,Phone,Accessories,Keyboard,04-03-2023,01-03-2023,8,1048.88,8391.04,30.32,credit card,Phoenix,IL,USA,West,SP95,David,,ORD4267-Emma Watson-Phone-8,1
ORD8933,CUST3962,Emma Watson,PROD175,Phone,Furniture,Chair,01-08-2023,28-07-2023,1,648.91,648.91,35.46,credit card,Phoenix,IL,USA,West,SP73,David,Not Returned,ORD8933-Emma Watson-Phone-1,1
ORD5223,CUST2245,John Doe,PROD228,KEYBOARD,Accessories,Keyboard,07-03-2023,03-03-2023,4,1212.88,4851.52,1.67,online payment,Los Angeles,AZ,USA,North,SP67,Emma,Returned,ORD5223-John Doe-KEYBOARD-4,1
ORD1152,CUST2636,Alice Smith,PROD785,Laptop,Appliances,Washing Machine,06-05-2023,05-05-2023,5,714.96,3574.8,8.3,DEBIT card,Los Angeles,CA,USA,South,SP40,Bob,Returned,ORD1152-Alice Smith-Laptop-5,1
ORD3353,CUST4803,Alice Smith,PROD408,KEYBOARD,Furniture,Sofa,15-06-2023,23-06-2023,6,73.01,438.06,2.85,Credit Card,Los Angeles,AZ,USA,East,SP32,Alice,,ORD3353-Alice Smith-KEYBOARD-6,1
ORD5616,CUST3098,Alice Smith,PROD316,HeadPhons,Appliances,Refrigerator,13-07-2023,21-07-2023,7,324.22,2269.54,26.27,Cash,Los Angeles,IL,USA,East,SP16,Bob,,ORD5616-Alice Smith-HeadPhons-7,1
ORD2262,CUST5490,Robert Brown,PROD409,HeadPhons,Furniture,Table,27-10-2023,08-11-2023,3,1474.67,4424.01,47.89,Credit Card,Houston,CA,USA,North,SP55,Charlie,Returned,ORD2262-Robert Brown-HeadPhons-3,1
ORD9021,CUST3476,Michael Johnson,PROD756,HeadPhons,Accessories,Mouse,23-12-2022,06-01-2023,2,692.08,1384.16,,Credit Card,New York,IL,USA,East,SP74,David,Returned,ORD9021-Michael Johnson-HeadPhons-2,1
ORD8972,CUST9334,Robert Brown,PROD426,HeadPhons,Electronics,Tablet,02-12-2023,11-12-2023,6,1493.55,8961.3,,online payment,Chicago,TX,USA,West,SP25,Emma,,ORD8972-Robert Brown-HeadPhons-6,1
ORD3347,CUST7531,John Doe,PROD311,HeadPhons,Accessories,Keyboard,09-02-2023,13-02-2023,6,1490.67,8944.02,18.19,Credit Card,Houston,CA,USA,South,SP50,David,Returned,ORD3347-John Doe-HeadPhons-6,1
ORD5304,CUST2685,Michael Johnson,PROD458,tablet,Electronics,Laptop,22-07-2023,22-07-2023,6,1341.29,8047.74,14.52,credit card,Houston,IL,USA,Central,SP68,Charlie,Returned,ORD5304-Michael Johnson-tablet-6,1
ORD8546,CUST3324,John Doe,PROD353,tablet,Accessories,Keyboard,07-12-2023,17-12-2023,3,1146.22,3438.66,18.15,credit card,Phoenix,CA,USA,Central,SP15,Charlie,Returned,ORD8546-John Doe-tablet-3,1
ORD8199,CUST7975,Alice Smith,PROD614,KEYBOARD,Electronics,Laptop,16-04-2023,21-04-2023,8,905.25,7242,7.48,credit card,Houston,TX,USA,West,SP75,David,Not Returned,ORD8199-Alice Smith-KEYBOARD-8,1
ORD1359,CUST4744,Michael Johnson,PROD812,Laptop,Electronics,Phone,18-07-2023,27-07-2023,5,783.16,3915.8,,Online Payment,New York,NY,USA,West,SP55,Charlie,,ORD1359-Michael Johnson-Laptop-5,1
ORD7939,,Robert Brown,PROD178,tablet,Electronics,Laptop,17-03-2023,14-03-2023,3,216.42,649.26,42.03,Cash,Chicago,NY,USA,South,SP15,Emma,Returned,ORD7939-Robert Brown-tablet-3,1
ORD3695,CUST3594,Robert Brown,PROD170,Phone,Appliances,Washing Machine,10-03-2023,13-03-2023,2,791.05,1582.1,,Credit Card,Phoenix,NY,USA,South,SP35,Alice,,ORD3695-Robert Brown-Phone-2,1
ORD4288,CUST9733,Michael Johnson,PROD806,KEYBOARD,Electronics,Tablet,10-01-2023,21-01-2023,7,665.27,4656.89,2.22,Online Payment,Chicago,TX,USA,West,SP72,Charlie,Not Returned,ORD4288-Michael Johnson-KEYBOARD-7,1
ORD3877,CUST6167,Michael Johnson,PROD438,KEYBOARD,Accessories,Mouse,23-01-2023,06-02-2023,10,60.71,607.1,31.23,Cash,Los Angeles,NY,USA,East,SP19,Emma,Not Returned,ORD3877-Michael Johnson-KEYBOARD-10,1
ORD9431,CUST5431,Michael Johnson,PROD606,Phone,Accessories,Mouse,03-03-2023,28-02-2023,2,1803.44,3606.88,25.08,Cash,Los Angeles,CA,USA,North,SP65,David,,ORD9431-Michael Johnson-Phone-2,1
ORD8962,CUST3723,Emma Watson,PROD460,tablet,Electronics,Laptop,01-01-2023,01-01-2023,10,1067.89,10678.9,4.64,Cash,Chicago,IL,USA,North,SP38,Bob,Not Returned,ORD8962-Emma Watson-tablet-10,1
ORD3463,CUST2028,Emma Watson,PROD132,Phone,Furniture,Sofa,26-06-2023,02-07-2023,6,270.3,1621.8,30.39,Cash,Chicago,AZ,USA,West,SP33,Charlie,Returned,ORD3463-Emma Watson-Phone-6,1
ORD3250,CUST4772,Alice Smith,PROD977,KEYBOARD,Accessories,Headphones,10-10-2023,16-10-2023,8,1211.27,9690.16,6.64,DEBIT card,New York,IL,USA,South,SP43,Alice,,ORD3250-Alice Smith-KEYBOARD-8,1
ORD4015,CUST6810,Emma Watson,PROD701,KEYBOARD,Electronics,Tablet,21-04-2023,20-04-2023,6,1699.3,9544.08,8.17,Credit Card,Houston,AZ,USA,West,SP42,Bob,Not Returned,ORD4015-Emma Watson-KEYBOARD-6,1
ORD7125,,Michael Johnson,PROD244,Laptop,Electronics,Phone,04-05-2023,18-05-2023,10,910.38,8020.77,22.03,Cash,New York,TX,USA,West,SP87,Alice,Returned,ORD7125-Michael Johnson-Laptop-10,1
ORD6277,CUST4438,Alice Smith,PROD570,KEYBOARD,Appliances,Refrigerator,31-03-2023,29-03-2023,5,1230.11,6150.55,20.95,credit card,Phoenix,AZ,USA,Central,SP27,Charlie,Not Returned,ORD6277-Alice Smith-KEYBOARD-5,1
ORD5888,CUST3286,Michael Johnson,PROD261,HeadPhons,Furniture,Table,19-09-2023,26-09-2023,2,279.1,558.2,,DEBIT card,Chicago,TX,USA,North,SP94,Alice,Returned,ORD5888-Michael Johnson-HeadPhons-2,1
ORD9767,CUST2721,Robert Brown,PROD151,Monitorr,Electronics,Laptop,12-12-2023,18-12-2023,10,773.79,7737.9,3.79,credit card,New York,NY,USA,East,SP42,Alice,Not Returned,ORD9767-Robert Brown-Monitorr-10,1
ORD6785,CUST1808,Emma Watson,PROD733,tablet,Appliances,Washing Machine,25-12-2022,26-12-2022,1,593.47,593.47,,credit card,Phoenix,IL,USA,West,SP49,Emma,Returned,ORD6785-Emma Watson-tablet-1,1
ORD2976,CUST8235,Michael Johnson,PROD378,Phone,Appliances,Washing Machine,03-10-2023,17-10-2023,5,1522.46,7612.3,33.84,Credit Card,Chicago,NY,USA,North,SP99,Emma,Not Returned,ORD2976-Michael Johnson-Phone-5,1
ORD6355,CUST8552,Robert Brown,PROD627,tablet,Furniture,Chair,13-12-2023,23-12-2023,6,108.27,649.62,0.47,Online Payment,Los Angeles,AZ,USA,North,SP34,Bob,Returned,ORD6355-Robert Brown-tablet-6,1
ORD7014,CUST5275,Robert Brown,PROD135,Phone,Accessories,Keyboard,29-12-2022,11-01-2023,5,639.26,3196.3,41.78,online payment,Los Angeles,TX,USA,Central,SP79,Bob,Returned,ORD7014-Robert Brown-Phone-5,1
ORD5411,CUST3078,John Doe,PROD850,KEYBOARD,Electronics,Phone,18-08-2023,21-08-2023,10,1033.67,10336.7,31.17,Cash,Los Angeles,IL,USA,South,SP28,Charlie,Returned,ORD5411-John Doe-KEYBOARD-10,1
ORD8373,CUST5117,Michael Johnson,PROD906,Phone,Appliances,Microwave,25-05-2023,28-05-2023,1,1953.54,1953.54,,online payment,Houston,AZ,USA,East,SP49,Alice,Returned,ORD8373-Michael Johnson-Phone-1,1
ORD9880,CUST3512,Alice Smith,PROD292,Monitorr,Electronics,Tablet,30-05-2023,08-06-2023,7,1877.8,13144.6,30.75,Credit Card,Chicago,AZ,USA,East,SP98,Charlie,Not Returned,ORD9880-Alice Smith-Monitorr-7,1
ORD3854,CUST9220,Robert Brown,PROD489,KEYBOARD,Furniture,Sofa,17-02-2023,20-02-2023,6,1930.04,11580.24,39.87,Credit Card,Los Angeles,IL,USA,West,SP89,Alice,,ORD3854-Robert Brown-KEYBOARD-6,1
ORD6320,CUST5167,Emma Watson,PROD705,HeadPhons,Accessories,Keyboard,18-08-2023,13-08-2023,5,135.54,677.7,,online payment,Los Angeles,NY,USA,West,SP82,Alice,Returned,ORD6320-Emma Watson-HeadPhons-5,1
ORD2923,CUST6264,Robert Brown,PROD818,Laptop,Accessories,Headphones,02-07-2023,29-06-2023,8,1344.5,10756,43,Online Payment,New York,IL,USA,West,SP36,Bob,Not Returned,ORD2923-Robert Brown-Laptop-8,1
ORD5339,CUST9842,John Doe,PROD975,HeadPhons,Electronics,Phone,07-07-2023,12-07-2023,9,1736.52,15628.68,23.52,DEBIT card,Phoenix,IL,USA,East,SP72,Alice,Not Returned,ORD5339-John Doe-HeadPhons-9,1
ORD5462,CUST3954,John Doe,PROD482,Monitorr,Appliances,Washing Machine,25-10-2023,06-11-2023,3,352.52,1057.56,34.77,DEBIT card,Chicago,CA,USA,North,SP10,Charlie,,ORD5462-John Doe-Monitorr-3,1
ORD5088,CUST1121,John Doe,PROD561,KEYBOARD,Appliances,Microwave,04-02-2023,19-02-2023,10,1647.03,16470.3,24.12,DEBIT card,Los Angeles,IL,USA,South,SP44,Alice,Not Returned,ORD5088-John Doe-KEYBOARD-10,1
ORD4726,CUST9892,Emma Watson,PROD759,Laptop,Accessories,Keyboard,21-04-2023,29-04-2023,3,1470.45,4411.35,37.96,Online Payment,New York,AZ,USA,Central,SP33,Charlie,,ORD4726-Emma Watson-Laptop-3,1
ORD2207,CUST1679,Alice Smith,PROD460,tablet,Accessories,Keyboard,24-03-2023,01-04-2023,5,330.95,1654.75,46.69,DEBIT card,Phoenix,IL,USA,Central,SP58,David,Returned,ORD2207-Alice Smith-tablet-5,1
ORD3181,CUST7262,Emma Watson,PROD527,Monitorr,Accessories,Mouse,27-12-2022,07-01-2023,1,547.17,547.17,35.29,online payment,Los Angeles,NY,USA,North,SP80,David,Not Returned,ORD3181-Emma Watson-Monitorr-1,1
